,file,width,height,depth,name,xmin,ymin,xmax,ymax
544,fifteen_465,1000,1000,3,50,113,619,327,833
545,fifteen_465,1000,1000,3,50,630,304,809,471
546,hundred_747,1000,1000,3,100,321,630,506,773
547,hundred_747,1000,1000,3,100,655,318,849,478
548,five_381,1000,1000,3,5,359,601,633,765
549,fifteen_614,1000,1000,3,50,230,604,378,756
550,fifteen_614,1000,1000,3,50,669,290,809,421
551,ten_706,1000,1000,3,10,250,731,366,855
552,ten_706,1000,1000,3,10,853,744,975,868
553,ten_730,1000,1000,3,10,215,621,384,710
554,ten_730,1000,1000,3,10,683,139,847,293
555,hundred_305,1000,1000,3,100,266,224,487,504
556,ten_161,1000,1000,3,10,672,213,919,356
557,ten_161,1000,1000,3,10,183,588,395,751
558,five_739,1000,1000,3,5,593,295,706,378
559,five_739,1000,1000,3,5,623,645,719,722
560,hundred_496,1000,1000,3,100,279,315,372,390
561,hundred_496,1000,1000,3,100,736,304,812,373
562,DSC03294,1000,1000,3,200,65,224,350,881
563,DSC03294,1000,1000,3,200,630,281,865,924
564,five_871,1000,1000,3,5,118,318,259,447
565,five_871,1000,1000,3,5,126,861,230,987
566,fifteen_635,1000,1000,3,50,6,721,147,841
567,fifteen_635,1000,1000,3,50,61,185,261,310
568,fifteen_635,1000,1000,3,50,313,351,743,448
569,hundred_854,1000,1000,3,100,624,676,741,807
570,fifteen_385,1000,1000,3,50,403,228,569,358
571,fifteen_385,1000,1000,3,50,472,685,636,835
572,five_785,1000,1000,3,5,276,238,393,342
573,five_785,1000,1000,3,5,341,685,501,799
574,fifteen_576,1000,1000,3,50,301,318,483,485
575,fifteen_728,1000,1000,3,50,621,276,749,390
576,fifteen_728,1000,1000,3,50,601,773,781,887
577,hundred_790,1000,1000,3,100,212,225,479,430
578,five_505,1000,1000,3,5,436,641,636,779
579,five_591,1000,1000,3,5,561,218,712,461
580,five_512,1000,1000,3,5,539,211,713,376
581,five_512,1000,1000,3,5,587,676,707,838
582,hundred_128,1000,1000,3,100,281,633,459,816
583,hundred_128,1000,1000,3,100,732,270,870,458
584,ten_609,1000,1000,3,10,426,16,567,382
585,ten_653,1000,1000,3,10,578,799,709,930
586,IMG_4026,1000,1000,3,200,304,275,608,488
587,five_1009,1000,1000,3,5,156,55,284,348
588,five_1028,1000,1000,3,5,239,655,492,788
589,ten_353,1000,1000,3,10,687,191,901,405
590,five_1035,1000,1000,3,5,563,115,752,268
591,five_1035,1000,1000,3,5,695,527,839,668
592,five_918,1000,1000,3,5,512,241,616,336
593,five_918,1000,1000,3,5,549,645,615,759
594,DSC03527,1000,1000,3,200,482,587,710,858
595,DSC03527,1000,1000,3,200,461,144,711,411
596,five_373,1000,1000,3,5,561,427,647,507
597,ten_218,1000,1000,3,10,243,345,401,522
598,hundred_775,1000,1000,3,100,444,31,658,259
599,fifteen_102,1000,1000,3,50,83,727,235,870
600,fifteen_102,1000,1000,3,50,141,179,333,319
601,ten_664,1000,1000,3,10,532,222,743,442
602,hundred_394,1000,1000,3,100,116,630,272,758
603,hundred_394,1000,1000,3,100,813,599,921,691
604,ten_456,1000,1000,3,10,427,275,638,442
605,ten_456,1000,1000,3,10,424,750,567,888
606,five_102,1000,1000,3,5,252,611,655,838
607,ten_248,1000,1000,3,10,229,228,443,367
608,ten_248,1000,1000,3,10,261,716,379,864
609,fifteen_905,1000,1000,3,50,455,668,629,861
610,fifteen_933,1000,1000,3,50,823,233,969,387
611,ten_167,1000,1000,3,10,196,581,443,751
612,ten_167,1000,1000,3,10,670,227,956,404
613,five_556,1000,1000,3,5,207,730,529,931
614,ten_802,1000,1000,3,10,603,639,779,841
615,fifteen_143,1000,1000,3,50,59,150,279,271
616,fifteen_143,1000,1000,3,50,12,673,152,831
617,five_199,1000,1000,3,5,681,215,823,402
618,five_199,1000,1000,3,5,738,727,912,884
619,ten_144,1000,1000,3,10,299,618,436,742
620,ten_144,1000,1000,3,10,252,258,464,402
621,fifteen_252,1000,1000,3,50,364,273,499,510
622,five_402,1000,1000,3,5,186,575,406,779
623,five_402,1000,1000,3,5,169,199,321,316
624,ten_801,1000,1000,3,10,721,293,838,604
625,DSC03424,1000,1000,3,200,567,179,741,607
626,fifteen_238,1000,1000,3,50,655,538,936,661
627,ten_697,1000,1000,3,10,169,804,346,935
628,ten_697,1000,1000,3,10,596,422,783,558
629,hundred_868,1000,1000,3,100,146,504,298,616
630,hundred_868,1000,1000,3,100,755,582,890,702
631,hundred_169,1000,1000,3,100,272,673,441,851
632,hundred_169,1000,1000,3,100,295,341,435,455
633,hundred_169,1000,1000,3,100,727,799,846,987
634,hundred_169,1000,1000,3,100,903,675,987,844
635,ten_434,1000,1000,3,10,695,324,804,488
636,five_315,1000,1000,3,5,589,105,939,315
637,five_315,1000,1000,3,5,189,690,549,825
638,IMG_4123,1000,1000,3,200,56,581,415,802
639,IMG_4123,1000,1000,3,200,624,245,888,396
640,five_910,1000,1000,3,5,250,690,361,816
641,five_910,1000,1000,3,5,221,201,347,302
642,five_697,1000,1000,3,5,463,250,710,358
643,five_697,1000,1000,3,5,219,758,478,878
644,DSC03643,1000,1000,3,200,327,141,611,396
645,ten_430,1000,1000,3,10,504,378,638,527
646,ten_430,1000,1000,3,10,453,791,578,910
647,fifteen_352,1000,1000,3,50,553,139,743,365
648,hundred_175,1000,1000,3,100,306,253,536,468
649,fifteen_784,1000,1000,3,50,621,276,752,390
650,fifteen_784,1000,1000,3,50,573,687,807,821
651,ten_465,1000,1000,3,10,415,210,609,435
652,ten_465,1000,1000,3,10,375,619,529,808
653,ten_875,1000,1000,3,10,643,364,796,533
654,fifteen_321,1000,1000,3,50,461,268,592,419
655,five_949,1000,1000,3,5,201,678,486,828
656,fifteen_415,1000,1000,3,50,304,582,503,845
657,fifteen_853,1000,1000,3,50,138,579,249,671
658,fifteen_853,1000,1000,3,50,806,591,912,684
659,IMG_4021,1000,1000,3,200,218,633,438,802
660,IMG_4021,1000,1000,3,200,676,298,928,453
661,IMG_4043,1000,1000,3,200,647,667,927,902
662,IMG_4158,1000,1000,3,200,251,279,436,675
663,fifteen_660,1000,1000,3,50,766,213,933,342
664,fifteen_935,1000,1000,3,50,312,538,498,682
665,fifteen_935,1000,1000,3,50,318,208,484,325
666,ten_198,1000,1000,3,10,663,410,841,535
667,ten_198,1000,1000,3,10,236,724,426,865
668,hundred_141,1000,1000,3,100,572,731,698,844
669,five_552,1000,1000,3,5,484,162,669,315
670,five_552,1000,1000,3,5,578,596,683,728
671,ten_212,1000,1000,3,10,676,135,827,256
672,ten_212,1000,1000,3,10,576,673,792,821
673,ten_297,1000,1000,3,10,655,139,832,365
674,ten_297,1000,1000,3,10,607,658,778,825
675,five_287,1000,1000,3,5,239,659,544,768
676,fifteen_139,1000,1000,3,50,241,478,427,667
677,fifteen_139,1000,1000,3,50,781,107,950,305
678,hundred_291,1000,1000,3,100,135,161,358,399
679,hundred_291,1000,1000,3,100,795,251,886,348
680,ten_903,1000,1000,3,10,613,604,767,819
681,ten_903,1000,1000,3,10,276,619,452,884
682,fifteen_62,1000,1000,3,50,276,582,547,839
683,five_746,1000,1000,3,5,306,273,467,387
684,five_746,1000,1000,3,5,366,771,470,885
685,ten_710,1000,1000,3,10,66,348,226,487
686,five_783,1000,1000,3,5,349,173,470,285
687,five_783,1000,1000,3,5,370,701,587,868
688,DSC03838,1000,1000,3,200,282,644,525,941
689,fifteen_155,1000,1000,3,50,618,333,770,562
690,IMG_4117,1000,1000,3,200,601,296,761,658
691,DSC03768,1000,1000,3,200,268,145,485,373
692,five_436,1000,1000,3,5,483,239,667,405
693,five_436,1000,1000,3,5,587,670,718,850
694,fifteen_171,1000,1000,3,50,669,324,818,567
695,hundred_472,1000,1000,3,100,619,150,735,345
696,hundred_472,1000,1000,3,100,186,544,415,719
697,ten_742,1000,1000,3,10,358,576,484,744
698,five_733,1000,1000,3,5,486,235,719,382
699,five_627,1000,1000,3,5,244,581,356,722
700,five_627,1000,1000,3,5,599,390,715,662
701,fifteen_812,1000,1000,3,50,416,187,633,371
702,DSC03276,1000,1000,3,200,215,296,633,719
703,five_392,1000,1000,3,5,73,716,252,836
704,five_392,1000,1000,3,5,701,311,892,428
705,fifteen_229,1000,1000,3,50,401,355,541,496
706,ten_739,1000,1000,3,5,159,28,275,187
707,ten_739,1000,1000,3,10,592,642,776,848
708,hundred_476,1000,1000,3,100,386,450,523,690
709,ten_93,1000,1000,3,10,430,627,741,931
710,ten_93,1000,1000,3,10,473,95,676,318
711,fifteen_22,1000,1000,3,50,643,551,843,801
712,fifteen_359,1000,1000,3,50,452,155,587,298
713,DSC03882,1000,1000,3,200,571,158,784,528
714,hundred_673,1000,1000,3,100,244,771,389,875
715,ten_179,1000,1000,3,10,627,784,770,933
716,ten_179,1000,1000,3,10,666,236,833,353
717,DSC03809,1000,1000,3,200,547,313,698,738
718,fifteen_327,1000,1000,3,50,319,248,481,505
719,DSC03371,1000,1000,3,200,101,458,413,891
720,DSC03371,1000,1000,3,200,628,198,933,461
721,DSC03432,1000,1000,3,200,105,167,418,570
722,hundred_853,1000,1000,3,100,524,622,686,859
723,hundred_515,1000,1000,3,100,229,119,504,361
724,fifteen_50,1000,1000,3,50,207,533,310,642
725,IMG_4116,1000,1000,3,200,170,582,462,776
726,IMG_4116,1000,1000,3,200,668,188,948,408
727,DSC03697,1000,1000,3,200,150,685,424,902
728,IMG_4012,1000,1000,3,200,281,151,501,327
729,IMG_3953,1000,1000,3,200,602,234,834,384
730,IMG_3953,1000,1000,3,200,68,595,300,745
731,hundred_363,1000,1000,3,100,203,605,319,725
732,hundred_363,1000,1000,3,100,758,635,878,765
733,hundred_384,1000,1000,3,100,144,618,435,801
734,hundred_384,1000,1000,3,100,661,207,892,451
735,five_385,1000,1000,3,5,44,605,169,755
736,five_385,1000,1000,3,5,792,599,904,739
737,DSC03734,1000,1000,3,200,201,262,278,439
738,ten_639,1000,1000,3,10,446,636,644,813
739,IMG_3962,1000,1000,3,200,545,145,695,298
740,hundred_699,1000,1000,3,100,350,282,503,627
741,ten_111,1000,1000,3,10,299,85,610,301
742,fifteen_902,1000,1000,3,50,299,270,487,475
743,DSC03652,1000,1000,3,200,248,591,444,796
744,DSC03652,1000,1000,3,200,688,205,944,450
745,fifteen_574,1000,1000,3,50,243,639,375,753
746,fifteen_398,1000,1000,3,50,253,502,399,687
747,hundred_238,1000,1000,3,100,561,644,738,808
748,hundred_76,1000,1000,3,100,650,339,752,598
749,DSC03690,1000,1000,3,200,379,185,476,410
750,DSC03325,1000,1000,3,200,104,561,458,821
751,DSC03325,1000,1000,3,200,599,205,904,642
752,fifteen_850,1000,1000,3,50,599,202,713,405
753,fifteen_850,1000,1000,3,50,253,316,353,485
754,DSC03806,1000,1000,3,200,348,116,671,350
755,five_865,1000,1000,3,5,432,144,732,279
756,five_865,1000,1000,3,5,147,742,413,901
757,DSC03625,1000,1000,3,200,398,164,684,439
758,fifteen_834,1000,1000,3,50,689,324,835,484
759,fifteen_834,1000,1000,3,50,199,562,378,730
760,DSC03279,1000,1000,3,200,284,162,619,978
761,hundred_31,1000,1000,3,100,121,673,270,839
762,hundred_31,1000,1000,3,100,746,659,903,851
763,fifteen_74,1000,1000,3,50,607,290,753,465
764,five_761,1000,1000,3,5,598,351,710,447
765,five_761,1000,1000,3,5,258,422,361,602
766,ten_65,1000,1000,3,10,429,742,587,945
767,ten_719,1000,1000,3,10,526,719,649,831
768,ten_719,1000,1000,3,10,543,370,633,508
769,DSC03302,1000,1000,3,200,88,593,490,851
770,DSC03524,1000,1000,3,200,358,613,708,931
771,DSC03894,1000,1000,3,200,748,215,955,347
772,ten_410,1000,1000,3,10,816,330,949,491
773,ten_410,1000,1000,3,10,541,136,630,395
774,DSC03803,1000,1000,3,200,147,667,319,804
775,DSC03803,1000,1000,3,200,778,621,944,755
776,DSC03583,1000,1000,3,200,287,205,561,418
777,hundred_647,1000,1000,3,100,455,642,621,830
778,hundred_274,1000,1000,3,100,463,415,623,742
779,five_485,1000,1000,3,5,495,193,750,330
780,ten_635,1000,1000,3,10,447,133,683,364
781,five_748,1000,1000,3,5,95,231,215,318
782,five_748,1000,1000,3,5,75,559,192,671
783,hundred_286,1000,1000,3,100,179,533,301,656
784,hundred_286,1000,1000,3,100,701,570,826,699
785,hundred_764,1000,1000,3,100,198,262,409,459
786,IMG_4094,1000,1000,3,200,642,258,850,731
787,fifteen_677,1000,1000,3,50,509,522,646,653
788,fifteen_677,1000,1000,3,50,453,196,590,271
789,DSC03368,1000,1000,3,200,488,245,711,899
790,five_520,1000,1000,3,5,653,502,764,824
791,hundred_982,1000,1000,3,100,381,125,475,353
792,hundred_982,1000,1000,3,100,663,248,746,496
793,DSC03784,1000,1000,3,200,601,776,679,944
794,DSC03784,1000,1000,3,200,573,30,658,233
795,ten_564,1000,1000,3,10,563,716,769,845
796,hundred_536,1000,1000,3,100,303,667,509,878
797,DSC03834,1000,1000,3,200,425,165,667,368
798,DSC03467,1000,1000,3,200,624,450,807,842
799,five_823,1000,1000,3,5,492,302,667,425
800,ten_606,1000,1000,3,10,572,775,703,921
801,IMG_4152,1000,1000,3,200,576,133,767,558
802,ten_690,1000,1000,3,10,181,708,309,879
803,ten_690,1000,1000,3,10,670,331,883,530
804,IMG_3910,1000,1000,3,200,313,616,525,839
805,five_1021,1000,1000,3,5,444,271,656,395
806,five_705,1000,1000,3,5,267,236,393,568
807,hundred_172,1000,1000,3,100,438,119,673,401
808,fifteen_711,1000,1000,3,50,433,576,678,815
809,ten_374,1000,1000,3,10,550,195,716,333
810,ten_374,1000,1000,3,10,559,650,723,844
811,five_254,1000,1000,3,5,163,364,333,536
812,five_254,1000,1000,3,5,596,204,744,455
813,DSC03320,1000,1000,3,200,335,365,656,882
814,IMG_4085,1000,1000,3,200,631,475,778,778
815,five_544,1000,1000,3,5,433,607,572,765
816,five_544,1000,1000,3,5,403,125,555,231
817,five_281,1000,1000,3,5,49,570,287,742
818,five_281,1000,1000,3,5,732,605,936,722
819,DSC03569,1000,1000,3,200,75,608,227,747
820,fifteen_988,1000,1000,3,50,447,131,667,313
821,fifteen_988,1000,1000,3,50,613,715,798,882
822,five_786,1000,1000,3,5,406,510,563,647
823,five_786,1000,1000,3,5,484,945,584,1000
824,fifteen_119,1000,1000,3,50,215,642,404,818
825,IMG_4163,1000,1000,3,200,87,219,422,428
826,IMG_4163,1000,1000,3,200,825,73,953,253
827,DSC03594,1000,1000,3,200,478,678,665,865
828,DSC03678,1000,1000,3,200,187,659,385,839
829,IMG_4079,1000,1000,3,200,331,605,570,796
830,DSC03253,1000,1000,3,200,135,270,536,945
831,DSC03253,1000,1000,3,200,648,236,924,818
832,ten_916,1000,1000,3,10,287,798,452,931
833,five_408,1000,1000,3,5,487,179,753,318
834,DSC03552,1000,1000,3,200,511,607,764,924
835,ten_629,1000,1000,3,10,579,816,743,950
836,DSC03475,1000,1000,3,200,579,436,747,753
837,five_190,1000,1000,3,5,286,291,530,421
838,five_632,1000,1000,3,5,383,711,656,882
839,five_1030,1000,1000,3,5,24,685,163,818
840,five_1030,1000,1000,3,5,852,144,987,271
841,ten_486,1000,1000,3,10,127,641,346,793
842,ten_486,1000,1000,3,10,646,310,895,475
843,ten_194,1000,1000,3,10,430,135,726,288
844,fifteen_991,1000,1000,3,50,273,548,441,719
845,IMG_4258,1000,1000,3,200,116,575,367,779
846,ten_936,1000,1000,3,10,46,499,163,622
847,ten_936,1000,1000,3,10,696,524,881,681
848,five_256,1000,1000,3,5,90,515,384,641
849,five_256,1000,1000,3,5,756,210,966,307
850,IMG_3914,1000,1000,3,200,413,138,735,362
851,hundred_520,1000,1000,3,100,233,611,415,788
852,hundred_520,1000,1000,3,100,679,247,844,431
853,fifteen_267,1000,1000,3,50,292,596,418,719
854,fifteen_267,1000,1000,3,50,646,390,786,510
855,fifteen_941,1000,1000,3,50,510,561,744,785
856,five_56,1000,1000,3,5,95,711,512,844
857,five_235,1000,1000,3,5,307,130,444,404
858,fifteen_369,1000,1000,3,50,632,264,761,405
859,fifteen_347,1000,1000,3,50,427,508,578,644
860,hundred_864,1000,1000,3,100,232,481,439,631
861,hundred_864,1000,1000,3,100,655,198,873,381
862,five_292,1000,1000,3,5,623,170,753,339
863,five_292,1000,1000,3,5,218,307,424,516
864,ten_28,1000,1000,3,10,566,665,838,818
865,DSC03418,1000,1000,3,200,87,211,387,619
866,fifteen_783,1000,1000,3,50,247,385,464,684
867,ten_946,1000,1000,3,10,703,196,870,361
868,ten_946,1000,1000,3,10,215,568,343,756
869,DSC03334,1000,1000,3,200,95,591,411,839
870,DSC03334,1000,1000,3,200,590,182,842,527
871,five_1029,1000,1000,3,5,453,176,772,316
872,hundred_979,1000,1000,3,100,367,250,503,622
873,ten_259,1000,1000,3,10,272,410,529,576
874,hundred_314,1000,1000,3,100,144,595,304,722
875,hundred_314,1000,1000,3,100,778,602,892,722
876,fifteen_583,1000,1000,3,50,426,685,713,910
877,ten_122,1000,1000,3,10,476,599,761,845
878,ten_611,1000,1000,3,10,166,608,399,733
879,hundred_704,1000,1000,3,100,443,268,632,516
880,fifteen_696,1000,1000,3,50,430,156,659,321
881,hundred_595,1000,1000,3,100,192,413,364,796
882,ten_502,1000,1000,3,10,553,153,801,415
883,five_917,1000,1000,3,5,693,650,804,782
884,five_917,1000,1000,3,5,503,142,566,579
885,five_1016,1000,1000,3,5,466,355,609,465
886,five_1016,1000,1000,3,5,547,671,675,788
887,hundred_874,1000,1000,3,100,316,504,519,701
888,hundred_874,1000,1000,3,100,726,142,893,321
889,ten_208,1000,1000,3,10,433,704,561,835
890,ten_208,1000,1000,3,10,749,404,904,618
891,DSC03515,1000,1000,3,200,208,167,545,467
892,ten_316,1000,1000,3,10,706,307,869,455
893,ten_316,1000,1000,3,10,683,781,846,939
894,five_986,1000,1000,3,5,413,184,723,350
895,DSC03730,1000,1000,3,200,515,204,680,447
896,hundred_441,1000,1000,3,100,401,302,623,515
897,hundred_772,1000,1000,3,100,289,102,458,819
898,hundred_716,1000,1000,3,100,284,553,490,750
899,hundred_716,1000,1000,3,100,704,216,872,415
900,fifteen_256,1000,1000,3,50,496,181,689,359
901,ten_67,1000,1000,3,10,452,442,616,568
902,ten_67,1000,1000,3,10,481,804,647,961
903,ten_908,1000,1000,3,10,581,128,755,387
904,ten_908,1000,1000,3,10,210,128,309,290
905,fifteen_370,1000,1000,3,50,199,104,429,279
906,fifteen_370,1000,1000,3,50,298,758,533,930
907,fifteen_978,1000,1000,3,50,383,188,552,398
908,DSC03482,1000,1000,3,200,335,145,513,733
909,IMG_3928,1000,1000,3,200,471,193,653,382
910,fifteen_314,1000,1000,3,50,275,447,449,667
911,hundred_669,1000,1000,3,100,169,724,283,828
912,hundred_669,1000,1000,3,100,659,653,827,838
913,ten_168,1000,1000,3,10,309,395,487,604
914,fifteen_469,1000,1000,3,50,129,596,239,707
915,fifteen_469,1000,1000,3,50,753,636,916,793
916,hundred_299,1000,1000,3,100,458,739,638,904
917,DSC03372,1000,1000,3,200,102,144,356,487
918,DSC03372,1000,1000,3,200,781,193,970,402
919,fifteen_873,1000,1000,3,50,536,278,696,505
920,fifteen_873,1000,1000,3,50,207,335,309,547
921,five_507,1000,1000,3,5,561,244,750,342
922,hundred_310,1000,1000,3,100,221,607,455,816
923,hundred_310,1000,1000,3,100,675,185,855,381
924,hundred_709,1000,1000,3,100,404,164,559,588
925,fifteen_422,1000,1000,3,50,284,164,438,385
926,hundred_156,1000,1000,3,100,421,530,638,779
927,DSC03835,1000,1000,3,200,591,324,688,499
928,five_159,1000,1000,3,5,38,162,216,313
929,five_159,1000,1000,3,5,847,84,999,238
930,fifteen_575,1000,1000,3,50,343,102,463,278
931,five_188,1000,1000,3,5,363,278,601,478
932,five_188,1000,1000,3,5,598,616,784,775
933,ten_721,1000,1000,3,10,163,624,379,764
934,ten_721,1000,1000,3,10,618,285,912,591
935,fifteen_669,1000,1000,3,50,589,341,727,488
936,fifteen_669,1000,1000,3,50,221,615,347,728
937,hundred_842,1000,1000,3,100,656,462,778,708
938,DSC03890,1000,1000,3,200,318,459,496,805
939,IMG_3909,1000,1000,3,200,62,635,262,778
940,IMG_3909,1000,1000,3,200,724,579,988,745
941,IMG_3956,1000,1000,3,200,731,508,944,705
942,IMG_3956,1000,1000,3,200,39,512,252,709
943,DSC03403,1000,1000,3,200,107,547,427,881
944,ten_444,1000,1000,3,10,353,655,643,827
945,five_521,1000,1000,3,5,15,171,201,524
946,five_521,1000,1000,3,5,23,707,226,875
947,IMG_3982,1000,1000,3,200,155,530,398,713
948,IMG_3982,1000,1000,3,200,618,193,873,362
949,hundred_728,1000,1000,3,100,361,344,530,664
950,ten_853,1000,1000,3,10,296,596,458,770
951,hundred_572,1000,1000,3,100,376,768,555,927
952,fifteen_770,1000,1000,3,50,129,504,219,604
953,fifteen_770,1000,1000,3,50,664,224,756,313
954,fifteen_770,1000,1000,3,50,721,530,818,599
955,ten_555,1000,1000,3,10,367,422,615,590
956,ten_337,1000,1000,3,10,236,439,396,584
957,ten_337,1000,1000,3,10,224,861,352,981
958,DSC03453,1000,1000,3,200,390,113,676,585
959,DSC03755,1000,1000,3,200,621,190,804,387
960,ten_597,1000,1000,3,10,430,765,566,916
961,five_791,1000,1000,3,5,573,173,863,262
962,five_791,1000,1000,3,5,304,695,579,810
963,ten_489,1000,1000,3,10,327,278,624,439
964,hundred_978,1000,1000,3,100,490,805,618,931
965,ten_588,1000,1000,3,10,361,685,492,833
966,ten_588,1000,1000,3,10,343,318,472,451
967,five_90,1000,1000,3,5,166,659,512,836
968,ten_834,1000,1000,3,10,487,155,695,358
969,hundred_565,1000,1000,3,100,324,645,463,775
970,DSC03306,1000,1000,3,200,228,238,547,718
971,hundred_288,1000,1000,3,100,366,205,512,573
972,fifteen_476,1000,1000,3,50,501,538,636,684
973,fifteen_652,1000,1000,3,50,367,87,616,318
974,fifteen_305,1000,1000,3,50,387,96,586,356
975,hundred_607,1000,1000,3,100,287,301,399,493
976,hundred_607,1000,1000,3,100,583,299,703,571
977,five_339,1000,1000,3,5,470,235,670,442
978,five_339,1000,1000,3,5,541,664,795,848
979,fifteen_2,1000,1000,3,50,446,258,584,399
980,five_171,1000,1000,3,5,712,327,950,456
981,five_171,1000,1000,3,5,52,776,283,881
982,IMG_4139,1000,1000,3,200,150,418,428,635
983,IMG_4139,1000,1000,3,200,658,161,921,376
984,DSC03618,1000,1000,3,200,359,673,596,947
985,IMG_3908,1000,1000,3,200,535,615,788,807
986,DSC03490,1000,1000,3,200,341,585,601,928
987,DSC03410,1000,1000,3,200,282,361,493,824
988,five_1025,1000,1000,3,5,212,581,470,716
989,ten_731,1000,1000,3,10,492,73,806,428
990,hundred_730,1000,1000,3,100,564,567,756,798
991,hundred_780,1000,1000,3,100,446,707,627,862
992,ten_702,1000,1000,3,10,599,71,732,241
993,ten_702,1000,1000,3,10,644,528,829,681
994,five_313,1000,1000,3,5,606,230,781,402
995,five_313,1000,1000,3,5,729,659,963,859
996,five_564,1000,1000,3,5,559,258,796,428
997,IMG_3945,1000,1000,3,200,610,340,801,495
998,IMG_3945,1000,1000,3,200,70,765,302,915
999,IMG_4251,1000,1000,3,200,368,336,653,578
1000,hundred_191,1000,1000,3,100,406,138,598,393
1001,hundred_278,1000,1000,3,100,429,675,613,870
1002,ten_880,1000,1000,3,10,464,93,675,275
